16G_arabiensis_SRS408146,0.025,0
16G_arabiensis_SRS408146,0.025,0
16G_arabiensis_SRS408148,1,0
16G_quadriannulatus_SRS408983,0.1,0
16G_quadriannulatus_SRS420578,0.2,0
16G_quadriannulatus_SRS420578,0.3,0
